gene	log2fc	qvalue
AL162430.1	0.0	1.0
RNF11	-2.170047472264815	0.000121354
RP11-275F13.1	0.21962735685561785	0.35188
RP11-275F13.3	0.038509749886608435	1.0
RNU6-877P	0.0	1.0
RP11-253A20.1	0.05621956740501956	1.0
RP11-191G24.1	0.03973461695557456	1.0
OSBPL9	-0.9761827332158144	0.00542979
RP4-657D16.3	-1.1145935761239558	0.130082
RP4-657D16.6	-0.40254412913007365	0.604969
TSEN15P2	0.0983335810363333	1.0
Y_RNA	0.0	1.0
RNA5SP48	0.0	1.0
RP11-91A18.1	0.07937101070322629	1.0
RN7SL290P	0.0	1.0
RP11-91A18.4	-0.8716402079638718	0.329911
TXNDC12-AS1	0.1355063331846417	0.66122
BTF3L4	-1.621740597803208	0.000121354
ZFYVE9	-1.7840791791968071	0.000121354
RP11-155O18.6	-0.31935803277334573	0.609029
PLA2G12AP1	0.178103936604124	0.246325
PRPF38A	0.5036366945993472	0.295125
RP11-25O10.2	0.30330147467976915	0.000121354
EEF1GP7	0.017202396649531097	1.0
GPX7	-1.0513187139682576	0.000121354
FAM159A	0.12497615997138518	1.0
NDUFS5P3	0.0	1.0
RN7SL62P	0.0	1.0
ZYG11B	-1.5324817196108724	0.000121354
ZYG11A	0.8171247928187423	0.000121354
RP4-631H13.6	-0.2769411999451598	0.893758
SCP2	-2.5014182492230153	0.000121354
PODN	-3.8607247159758473	0.000121354
RP11-334A14.8	-0.5837597536394991	0.0668268
CPT2	-0.43939438604106307	0.13164
RP5-1024G6.7	0.02870061442185205	1.0
RP5-1024G6.5	-0.12203543373689586	0.774048
RP4-784A16.1	0.10269356811986985	1.0
RP4-784A16.2	-0.21955140693308617	0.212896
RP4-784A16.4	0.0002715300520757589	1.0
RP4-784A16.5	0.3955920399534157	0.00939946
DMRTB1	0.026362263317274388	1.0
AL049745.1	0.0	1.0
RP4-654H19.2	0.0	1.0
DIO1	-0.23002047078033905	0.000121354
LRRC42	-2.168245452592409	0.000121354
AL353898.1	0.0	1.0
AL161915.1,TCEANC2	-0.37479632154217235	0.0214512
MRPL37	-1.2878888659545973	0.000121354
SSBP3-AS1	0.08064543166765861	0.845245
RP5-997D24.3	0.059889889514319	1.0
RP4-705F19.1	0.0	1.0
AC099796.1	0.0	1.0
RP5-866L20.2	0.0	1.0
SNORD112	0.0	1.0
HNRNPA1P63	0.0	1.0
ACOT11	0.8690603333219313	0.000121354
MROH7,MROH7-TTC4,TTC4	-0.594353005461015	0.00225858
RP11-67L3.2	0.0	1.0
C1orf177	0.08159533498579434	1.0
RP11-67L3.4,RP11-67L3.5	2.253623210737114	0.00167908
TMEM61	0.2510718930535942	0.000121354
BSND	0.1070061938843303	1.0
PCSK9	0.9680059465035034	0.000121354
RP11-101C11.1	0.0007120496129004237	1.0
GOT2P1	0.0	1.0
RNU6-830P	0.0	1.0
RP11-466L17.1	-0.020771502673096697	1.0
RP11-90C4.1	-0.00045756616794088984	1.0
RP11-90C4.3	0.0	1.0
RP1-158P9.1	0.0	1.0
RP4-710M16.2	-0.051806603086425054	1.0
RPL21P23	-0.05364798871818265	1.0
PRKAA2	0.09109229099139929	0.349474
C8A	0.0010309377843888195	1.0
RP5-1103B4.3	0.029871374504518794	1.0
RP6-102O10.1	-0.02371083841072912	1.0
AL137855.1	0.0	1.0
RP4-737A23.2	0.0	1.0
RP11-393I23.4	0.0	1.0
RP11-393I23.3	0.0	1.0
Y_RNA	0.0	1.0
RP4-794H19.2	0.0965786562383893	1.0
PHBP3	0.02552496789588833	1.0
RP4-794H19.4	-0.7354407255475216	0.000121354
RP11-145M4.3	0.023846741954367666	1.0
FGGY	-0.6714447111609814	0.0312632
RP4-782L23.1	0.1914363247745858	0.195308
HOOK1	4.256022064478786	0.000121354
PGBD4P8	0.0	1.0
RP11-575B7.3	-0.00020805336161183323	1.0
NFIA	0.5245606230061954	0.00433488
AC099791.1	0.0	1.0
RP11-430G17.1	0.0	1.0
INADL	1.3937346387296106	0.000121354
PIGPP2	0.0	1.0
RPS15AP7	0.0	1.0
L1TD1	0.07422783129470349	1.0
USP1	2.3005674106036578	0.000121354
RP11-293K19.1	0.0	1.0
ANGPTL3	-0.022295044882709326	1.0
AL138847.1	0.07656155776684115	1.0
RP11-230B22.1	-0.09441889219351224	0.62872
ATG4C	-0.34002609695011843	0.135812
RP4-771M4.3	0.028761824283796335	1.0
RP4-771M4.2	0.0	1.0
RP11-5P4.2	0.0	1.0
RP11-335E6.2	0.0	1.0
RP11-335E6.3	0.006940818129253835	1.0
AL138935.1	0.0	1.0
FOXD3	1.0946549649624633	0.000121354
Y_RNA	0.0	1.0
ALG6	0.10943464146774956	0.581119
DLEU2L,EFCAB7	1.1737766001032188	0.00177627
PGM1	-1.3741569140710244	0.000121354
ROR1	-1.1787877072541812	0.000121354
UBE2U	-0.0005071999193333155	1.0
CACHD1	-0.22338998229575224	0.0652224
RAVER2	0.288623872994344	0.409741
RP11-182I10.1	0.0	1.0
RP11-182I10.2	0.042348764750622186	1.0
AK4	1.2884418277500016	0.000121354
DNAJC6	3.145538025225697	0.000121354
LEPR,LEPROT	-1.631264037606669	0.000121354
PDE4B	-1.7547563844621565	0.000121354
SGIP1	-4.660469977966	0.000121354
TCTEX1D1	-0.027895171204284853	1.0
RP11-342H21.2	0.011181818537241033	1.0
MIER1	-0.5041923191083886	0.00197191
IL23R	0.0006512204729196704	1.0
RP4-763G1.1	0.0	1.0
IL12RB2	0.49769899202051243	0.000121354
RNU6-387P	0.0	1.0
RP4-763G1.2	-0.06679405254147856	1.0
RNU6-1031P	0.0	1.0
RP11-393N21.1	0.0	1.0
GADD45A	-3.656885295078491	0.000121354
AL157407.1,GNG12-AS1,RP4-609E1.2	-0.0915728834309623	1.0
COX6B1P7	0.0	1.0
RP4-694A7.2	1.7106652225130783	0.000235208
RP4-694A7.4	0.08272506565443992	1.0
RP11-424D14.1	0.06494782096214016	1.0
RP3-380B4.1	0.2613719445605658	0.000121354
LRRC7	0.07276256864832456	0.445111
SRSF11	-0.04366875379593935	0.877323
HHLA3	-1.8913503104086622	0.000121354
CTH	-3.122335089420906	0.000121354
RP11-42O15.3	-0.5291456614521648	0.306249
RP11-42O15.2	0.0	1.0
RP5-952N6.1	-0.00023830596596467757	1.0
RP3-333A15.1	0.004165677142590316	1.0
ZRANB2-AS1	0.1328866153874281	0.613455
RP11-386O9.2,ZRANB2-AS2	0.11561090209308413	0.399296
RP11-82L20.1	-0.02011413544967657	1.0
RP11-175G14.2	0.6438229496980553	1.0
GDI2P2	-0.08165042914427592	1.0
RPL31P12	0.0	1.0
RP11-262K1.1	0.003102754681979514	1.0
KRT8P21	0.0	1.0
RP4-598G3.1	6.804658215806731e-05	1.0
RP4-788P17.1	0.0	1.0
RNU4ATAC8P	0.0	1.0
FPGT,FPGT-TNNI3K,TNNI3K	-0.44392638476745383	0.146839
RP4-612J11.1	0.11576985507400273	1.0
TYW3	-0.9528994575365667	0.000121354
RP11-93N20.1	0.0	1.0
LHX8	0.6046055729909642	0.31253
RNU6-622P	0.0	1.0
RP11-87O11.1	0.04827804273541381	1.0
RP4-595K12.1	0.0	1.0
ACADM,RABGGTB	-0.6882669810856091	0.000121354
MSH4	0.3335922740924583	0.000121354
RP11-550H2.1	0.009394857129747464	1.0
RP11-550H2.2	0.00412885016703867	1.0
ST6GALNAC3	-1.04982130689264	0.000121354
RP5-1102E8.3	0.0	1.0
TPI1P1	-0.058064443583393965	1.0
AC104458.1	0.0	1.0
RNU6-161P	0.0	1.0
ST6GALNAC5	2.0308738720702015	0.000121354
RP4-564M11.2	0.5796024432204391	0.0491543
RP4-706A16.3	-0.12117737169825235	1.0
RP11-363H12.1	0.03080543414364331	1.0
AK5	-5.029312110345874	0.000121354
RNA5SP20	0.0	1.0
RN7SL370P	-0.1395035482647361	1.0
FAM73A	-0.7625845045018815	0.000121354
NEXN	-6.305932627209917	0.000121354
DNAJB4,GIPC2	-3.5436769617097883	0.000121354
PTGFR	-1.7344641469420874	0.000121354
IFI44L	-0.2547987761468424	0.207498
IFI44	-1.6854665952411783	0.000121354
RP4-641G12.3	0.0	1.0
AC104837.1	0.0	1.0
RP4-641G12.4	0.0	1.0
RP4-726F1.1	0.0	1.0
ADH5P2	0.0	1.0
RP11-339A11.2	0.0	1.0
HMGB1P18	0.0	1.0
RP11-115A15.2	0.0	1.0
RP5-887A10.1	0.0	1.0
MTND2P30	0.0	1.0
RP3-445O10.1	0.0	1.0
RN7SKP247	0.0	1.0
LPHN2	-0.975898682616311	0.0010811
RP4-601K24.1	0.17331317574927352	1.0
RP11-413G15.1	0.0	1.0
RP5-836J3.1	0.003613360859418778	1.0
PRKACB	-0.8917743761657054	0.000121354
RP11-82H13.2	0.0	1.0
SNORA2	0.0	1.0
SAMD13	-0.31352720359216957	0.0749706
DNASE2B	-0.008684495670314301	1.0
RPF1	-0.783166675420115	0.000121354
SPATA1	-0.8408730178100473	0.00128192
WDR63	-2.0645929821695503	0.000121354
MIR4423	0.0	1.0
Y_RNA	0.0	1.0
RP11-131L23.1	-0.0032756461128552097	1.0
RP11-131L23.2	-0.31008930947919694	0.395303
CYR61	-8.097511166799084	0.000121354
SNORD81	0.0	1.0
RP11-290M5.2	-0.01165495624309551	1.0
RP4-682E18.1	0.0	1.0
CLCA2	-0.8515060650974305	0.302343
CLCA1	0.00036178976228583965	1.0
CLCA4	0.009784816537740406	1.0
CLCA3P	0.01658575247343735	1.0
SH3GLB1	-1.034360730724035	0.000121354
RP4-612B15.2	0.0	1.0
HS2ST1,RP5-1052I5.2	-0.08126565937978787	0.80307
LMO4	-1.514292514708607	0.000121354
CTA-21C21.1	0.0	1.0
RPL36AP10	0.0	1.0
PKN2	0.2538064756170296	0.535288
RP11-82K18.2	0.09284516863911305	1.0
RP4-620F22.2	0.004960177200924906	1.0
RP5-908D6.1	0.02148612358118331	1.0
GBP6	0.015077475597431946	1.0
CAPNS1P1	0.05234438367579059	1.0
GBP1P1	-0.05197859598608297	1.0
LRRC8B	1.6551435818381142	0.168409
LRRC8C,LRRC8D,RP11-302M6.4	-0.42126620151907596	0.0360139
RP11-302M6.5	-0.06291368683200746	1.0
ZNF326	0.5021779106633498	0.00340082
U3	0.0	1.0
RP4-665J23.2	0.10272152761840166	1.0
RPL5P6	0.023043244567023967	1.0
Y_RNA	0.0	1.0
FEN1P1	0.016749892448178566	1.0
CDC7	3.2383975943608427	0.000121354
RP11-91I11.1	0.0	1.0
HSP90B3P	0.0	1.0
RN7SL235P	0.0	1.0
BRDT	0.0028813077193619876	1.0
EPHX4	-0.9544142266853729	0.000121354
LPCAT2BP	0.02365449594457293	1.0
BTBD8	-0.33936765980234473	0.0186815
KIAA1107	-0.8480007211447841	0.000121354
RP4-621B10.8	-0.14202782318259277	0.0634892
RP4-775D17.1	0.0	1.0
C1orf146	0.05436234453255615	1.0
RPAP2	-0.916840395676615	0.0263159
RP11-330C7.3	0.0546108207226491	1.0
CCNJP2	0.0	1.0
RPL5	-1.52401507596624	0.000121354
SNORA51	0.0	1.0
RP11-386I23.1	-0.0015386322731770904	1.0
RNU6-210P	0.0	1.0
RN7SKP123	0.0	1.0
MTF2	1.5620400621924482	0.000121354
CCDC18	-0.49355921537641334	0.480335
DR1	-0.7319443874260954	0.0385107
Y_RNA	0.0	1.0
FNBP1L	2.127525060554925	0.000121354
RP5-1033H22.2	0.6355856458971134	0.075031
MIR760	0.0	1.0
RP4-561L24.3	0.1212288402745355	0.0921761
RP11-78O9.1	-0.05232407071535835	1.0
RN7SL440P	0.0	1.0
snoU13	0.0	1.0
RP11-148B18.1	0.0	1.0
GAPDHP29	0.0	1.0
RP11-148B18.3	-0.16356957717487086	1.0
ABCD3	-0.9511295861509793	0.000121354
SLC44A3	1.0066531592835537	0.000121354
RP4-639F20.1	0.6388120364773857	0.0312632
RP11-313A24.1	0.021604854713300235	1.0
RP11-57H12.6,RWDD3,TMEM56	-0.8235488274831024	0.0600512
RP4-617C6.1	0.0	1.0
RP11-286B14.1,RP11-286B14.2	0.5226012804720865	0.305305
AC092812.1	0.0	1.0
RP11-147C23.1	0.00031299047455494224	1.0
RNU1-130P	0.0	1.0
RP4-736I12.1	0.0	1.0
UBE2WP1	0.0	1.0
EEF1A1P11	-0.2127494971960341	0.127905
RN7SL831P	0.0	1.0
PTBP2	0.47796132789382995	0.271219
AL592205.1	0.0	1.0
AL592205.2	0.0	1.0
DPYD-AS1	-0.006372003783053225	1.0
SEC63P1	-0.001352835501600969	1.0
RPL26P9	0.0	1.0
RP11-272L13.2	0.0	1.0
DPYD-AS2	-0.03370786493483885	1.0
RP11-272L13.4	-0.007798163644481189	1.0
NFU1P2	0.0	1.0
RP5-1070A16.1	-0.06017515701438047	1.0
AL160056.1	0.0	1.0
SNX7	-3.053551899101049	0.000121354
RP5-896L10.1	0.007103653272638051	1.0
LPPR4	-1.177885942227839	0.000121354
RP4-735N21.1	0.05720014870313952	1.0
PALMD	-0.007603994321171254	0.940852
HMGB3P10	0.021455279563204966	1.0
Y_RNA	0.0	1.0
AL451051.1	0.0	1.0
RP4-581O6.1	0.0	1.0
AGL	0.6397033917599324	0.000121354
SLC35A3	-0.9701781268327896	0.000121354
RP4-714D9.5	0.2626849993364124	0.000121354
HIAT1	-0.25086278342119234	0.260545
RP4-714D9.4	0.1468943858340318	1.0
TRMT13	0.2994086040729204	0.478361
RP11-305E17.7	0.0	1.0
BRI3P1	-0.039239546550317486	1.0
RP11-305E17.4	0.46847071202387247	1.0
RTCA	-1.628327808724876	0.000121354
CDC14A	-0.6190111720133389	0.000121354
GPR88	1.0012928071748826	0.000121354
RP11-84O12.3	0.0	1.0
VCAM1	-5.495173905280791	0.235473
RP4-549L20.3	0.18132908060054911	0.782669
SLC30A7	-1.5222917248687116	0.000121354
AC093157.1	-0.9968308992412154	0.00273635
RP11-421L21.2	-0.07181991201423017	0.873904
RP11-421L21.3	-1.5548336657002748	0.00311701
SCARNA16	0.0	1.0
RP5-1033H2.1	0.0	1.0
S1PR1	-3.352187599796204	0.000121354
RP4-575N6.5	0.0	1.0
RP4-575N6.2	0.0	1.0
RP11-157N3.1	0.0006874607063951445	1.0
RP11-411H5.1	0.0	1.0
RNU6-352P	0.0	1.0
RP11-82O2.2	0.0	1.0
DNAJA1P5	0.0	1.0
RP11-347K2.1	0.0	1.0
RP11-153F1.2	0.0	1.0
RN7SKP285	0.0	1.0
AMY2B,RNPC3	0.5570530007611912	0.0236126
AMY2A	-0.020950132829780383	1.0
AMY1A	0.0016598320589787546	1.0
AMYP1	0.0	1.0
AMY1C	0.0	1.0
RP11-97C18.1	0.0	1.0
RP11-364B6.1,RP11-364B6.2	0.03482366064481197	1.0
RP11-414B7.1	0.0	1.0
SEPT2P1	0.0	1.0
RP11-90H3.1	0.0	1.0
RP5-947P14.1	0.0014362422962085745	1.0
RP11-110F24.1	0.0	1.0
RP11-233E12.1	0.0	1.0
PRMT6	0.8141911213565134	0.000121354
NTNG1	-0.0815043338127952	0.441233
RP11-270C12.3	0.0	1.0
VAV3-AS1	0.0005395593691975002	1.0
RP11-356N1.2	0.0	1.0
RP11-483I13.5	-1.2248208266336222	0.00167908
NBPF6	0.0017916376157308873	1.0
ST13P21	0.0	1.0
RP5-964H19.2	0.0	1.0
FAM102B	0.06942786775344753	0.601817
PRPF38B	0.08717561812535922	0.571647
FNDC7	0.1844917912996018	0.232996
STXBP3	-1.4798113069018353	0.000121354
SPATA42	0.557660097585991	0.105723
GPSM2	3.0738599600046257	0.000121354
RP11-20O24.4	-0.035309634766757844	0.880887
RP11-20O24.1	0.0	1.0
RANP5	0.031878520478515374	1.0
TMEM167B	-1.8328638530868628	0.000121354
SCARNA2	0.0964910799788016	1.0
KIAA1324	4.37278197734173	0.000121354
SARS	-1.5912397544677923	0.000121354
CELSR2	2.8051715845895187	0.000121354
SYPL2	-0.6485410990763595	0.00254387
ATXN7L2	2.1635514799512925	0.000121354
CYB561D1	0.09243464710505273	0.565898
GPR61	0.1416180066146161	0.00542979
GNAI3	-0.7536009561884374	0.000121354
RP5-1160K1.3	0.2497992559224676	0.21418
MIR197	0.0	1.0
AMPD2	-0.9838573786789566	0.000121354
RP5-1160K1.1	0.042597326956954625	1.0
GSTM4	-1.4146752896816617	0.000121354
GSTM1,GSTM2	-2.878757697897116	0.000121354
GSTM5	-0.15446969863457405	0.25242
RP4-735C1.6	-0.000507538259054785	1.0
RP11-195M16.3	0.0	1.0
CSF1	-4.8246355070782165	0.000121354
AHCYL1	-0.573931861249572	0.000121354
STRIP1	-0.30999625399890457	0.217405
RP4-773N10.6	0.7244176518995693	0.338273
UBL4B	1.1676867077689823	0.038667
SLC6A17	1.500252790812088	0.000121354
KCNC4	1.7824819636967644	0.000121354
RBM15	1.0546408787933947	0.000121354
RP5-1074L1.4	1.6479278240015443	0.00524815
LAMTOR5-AS1	0.3822838282746952	0.211115
PROK1	0.19641064292028226	0.000121354
CYMP	0.0	1.0
OR11I1P	0.0	1.0
CD53	-0.0337473238574417	1.0
RP11-96K19.2	-0.02304667764846118	0.915366
RP11-96K19.5	-1.159174354678351	0.00244982
RNA5SP54	0.0	1.0
CEPT1	-0.8217249357646292	0.00914411
CHI3L2	-1.2583939598295153	0.000121354
CHIAP1	0.0	1.0
CHIAP2	-0.003062934917595063	1.0
CHIA	0.20535511287737687	0.305229
RP5-1125M8.3	0.0	1.0
PIFO	1.3953079983985848	0.000121354
HIGD1AP12	0.0	1.0
UBE2FP3	-0.31459180752373117	0.159759
Y_RNA	0.0	1.0
ATP5F1	-1.1033997814570724	0.000121354
C1orf162	0.12875545038197955	0.349334
RAP1A	-2.284487028606464	0.000121354
RP4-773A18.4	1.4279139335255495	0.123069
DDX20	-0.47543951559899084	0.0663588
KCND3-AS1	0.0	1.0
RP11-88H9.2	-0.09798236039232054	1.0
snoU13	0.0	1.0
RP5-965F6.1	0.0	1.0
snoU13	0.0	1.0
CTTNBP2NL	-1.3549741027628386	0.000121354
WNT2B	-0.2632484577122647	0.666165
CAPZA1	-1.168105446414787	0.000121354
MOV10	-0.9863844545905296	0.0210382
RP11-426L16.9	-0.016967062299744234	1.0
FAM19A3	0.042094422628472974	1.0
RP11-426L16.7	0.0	1.0
RP3-522D1.1	-0.5632971208012351	0.0915079
AKR7A2P1	-0.027484956927920565	1.0
RP11-31F15.1	-1.1445903431316264	0.0296194
RP11-389O22.1	-0.006153253345625616	1.0
LRIG2	-0.10366686472722365	0.603181
RP11-389O22.4	0.0	1.0
RP11-389O22.5	0.0	1.0
MAGI3	0.2777354982023776	0.0971157
RP5-1073O3.2	0.02783559575625684	1.0
AP4B1-AS1	0.015094610071988902	1.0
DCLRE1B	1.1418814577418244	0.000121354
HIPK1	0.0767877122197431	0.593549
OLFML3	-4.3405508528333785	0.000121354
RP4-591B8.3	0.0	1.0
RP4-591B8.2	0.07467600133526368	1.0
EIF2S2P5	0.0	1.0
Y_RNA	0.0	1.0
PKMP1	0.09194434198282567	1.0
Y_RNA	0.0	1.0
NR1H5P	0.0	1.0
SYCP1	-0.0002006437340173822	1.0
TSHB	0.16364299457397397	1.0
RP4-666F24.3	0.3576646008127002	0.000121354
RP4-663N10.1	-0.021090320498530716	1.0
RP4-663N10.2	0.0	1.0
AL512638.1	0.0	1.0
TCEB1P20	0.0	1.0
CNOT7P2	-0.037803476650405246	1.0
RN7SL420P	0.0	1.0
VANGL1	-0.05709070876864655	0.763588
RP11-12L8.2	0.0	1.0
RP11-12L8.1	0.014701783857523715	1.0
SLC22A15	0.3561614605671707	0.000121354
MAB21L3	0.03538262048952933	1.0
RP5-1185H19.2	0.016038835307818387	1.0
U3	0.0	1.0
ATP1A1	-0.29857964791828545	0.0279816
Y_RNA	0.0	1.0
MIR320B1	0.0	1.0
C1orf137	0.013294479357150914	1.0
CD2	0.021720488147455825	1.0
AL157904.1	0.0	1.0
PTGFRN	2.764884819764578	0.000121354
CD101	0.5639136578143593	0.00939946
TTF2	0.7520721152269374	0.00415286
RPS15AP9	0.0	1.0
RP11-39H13.1	0.0002240201618873686	1.0
MAN1A2	-1.3341471842105883	0.000121354
VPS25P1	0.0	1.0
FAM46C	-2.1912295286777774	0.000121354
WDR3	-0.9225265002338625	0.000455461
RP4-630J13.1	0.02383217302596736	1.0
WARS2-IT1	-0.014911553601361257	1.0
RP11-418J17.1,snoU13	-0.06859861308969732	0.890851
RP5-834N19.1	0.0015541425955397533	1.0
HAO2	0.0	1.0
HSD3B2	0.0321839456516829	1.0
HSD3BP2	0.029279151166779843	1.0
HSD3BP1	0.008714067937743914	1.0
HSD3B1	0.03418697386135239	1.0
HSD3BP3	-0.013189338623257064	1.0
HSD3BP4	0.008026401832510972	1.0
HSD3BP5	-0.13014010242786997	0.00254387
PHGDH	-0.6632802655509865	0.000121354
PFN1P9	0.0	1.0
NOTCH2P1	0.0	1.0
RP11-114O18.1	-0.028993411879548698	1.0
RNU6-465P	0.0	1.0
FAM72B	1.5181582522804618	0.000121354
RP11-439A17.5	0.0	1.0
HIST2H3DP1	-1.0081282861347598	0.113569
HIST2H2BA,RP11-439A17.10,RP11-439A17.9	-0.8549794712883383	0.000121354
SRGAP2C	-1.3749581610653794	0.0104262
RP11-343N15.5	-0.9329227630838093	0.000121354
AL592494.5,RP11-343N15.2	0.8858443608293212	0.000121354
RP11-344P13.3	0.011752710486629618	1.0
EMBP1	0.9045149264477027	0.000121354
RP11-417J8.1	0.029093372930651847	1.0
AL583842.1,AL583842.2,AL583842.3,MIR3118-1,RP11-417J8.3	1.420415380609311	0.00138105
RP11-423O2.1	0.7925291473860385	0.000455461
ASNSP5	0.5649351388869928	1.0
ANKRD20A14P	1.6515922377753223	0.000121354
RP11-782C8.1,RP11-782C8.3,RP11-782C8.4	1.787033430058264	0.000121354
RP11-782C8.7	0.1078545562345866	1.0
RP11-782C8.8	0.7462706244943198	0.000121354
RP11-435B5.2	0.3521008587060705	0.000121354
RP11-435B5.3	0.7641679388485838	0.000121354
RP11-435B5.5	1.6184755046801402	0.0100895
RP11-435B5.6	0.021062491620484607	1.0
RP6-206I17.2,RP6-206I17.4	-0.01022041998397414	1.0
SRGAP2B	-0.7764066497858046	0.00138105
NBPF8	-0.0008875622448701419	1.0
AL592284.1	-0.03888498900527096	0.821001
RNU1-59P	0.0	1.0
RP11-640M9.2	-0.9422116055844831	0.00157926
NBPF9	-0.7731590139549609	0.010173
RP4-791M13.4	-0.3989790090155975	0.107482
RP4-791M13.5	-0.09169478753998145	0.823899
RNU2-38P	0.0	1.0
AL590452.1	-0.23884553030497838	0.23715
RP11-326G21.1	-1.588385011847112	0.459351
RN7SKP88	-0.5631913290945265	0.213955
SEC22B	-2.363098547650419	0.000121354
NBPF10,NOTCH2NL,RP11-458D21.5	-2.8145167017037758	0.000121354
RNVU1-6	-0.43694002362199735	1.0
HFE2	0.03019226081835413	1.0
TXNIP	-2.0345093413238593	0.000121354
ANKRD34A	-0.8031062052283265	0.000121354
LIX1L	-1.318042139675227	0.000121354
RBM8A	0.3588754331712184	0.195703
PEX11B	-0.9337796852166865	0.000121354
ITGA10	-0.15782155593467426	0.064116
ANKRD35	1.5277931835964527	0.000121354
PIAS3	0.14554036352152547	0.43967
RNF115	-1.508842500554694	0.000121354
PDZK1	-0.39099286291713287	0.00283159
WI2-925H4.1	0.006270203833607033	1.0
GPR89C	0.21721156085208138	0.00368629
RP11-94I2.4	0.0	1.0
RP11-94I2.1	0.06969735534749195	1.0
PFN1P5	0.0	1.0
ABHD17AP2	0.0	1.0
RNA5SP57	0.0	1.0
HYDIN2	0.023976069957892462	1.0
NBPF12	-0.47787485546227476	0.00433488
RP11-325P15.1	0.0292617624167282	1.0
RNVU1-8	0.0	1.0
CHD1L	-0.4089120684026097	0.0521397
RP11-337C18.4	0.02493747999423381	1.0
OR13Z1P	0.0	1.0
OR13Z2P	0.15859942901326587	1.0
OR13Z3P	0.0	1.0
BCL9	0.7205606133553276	0.0186815
RN7SL261P	0.0	1.0
RP11-533N14.3	0.0	1.0
RP11-433J22.2	-0.0696538755908098	1.0
RP11-433J22.3	0.0	1.0
RP11-314N2.2	0.009567608966791331	1.0
GJA8	0.02036052959376806	1.0
GPR89B	0.18019017157635103	0.136068
XXyac-YX155B6.7	0.07371715059045475	1.0
RP6-74O6.3	0.024049414545657774	1.0
XXyac-YX155B6.2	0.0013458797011720168	1.0
PFN1P4	0.0	1.0
ABHD17AP1	0.0	1.0
XXyac-YX155B6.5	0.0	1.0
RNA5SP58	0.0	1.0
RP11-301M17.2	0.0	1.0
RP11-301M17.1	-0.1748333470632963	1.0
RNU1-120P	0.0	1.0
RP11-495P10.5	0.006818900868759721	1.0
RP11-495P10.3	-0.011424220294495276	1.0
RNVU1-12	0.0	1.0
RP11-495P10.1	0.0	1.0
RP11-495P10.10	0.0	1.0
RNVU1-13	0.3199034393414896	1.0
RP3-328E19.4	0.0	1.0
RP11-289I10.2	-0.027881020594027733	1.0
RNVU1-14	0.8568909009071927	0.0771822
PFN1P3	0.10967522084432782	0.565046
RP11-666A1.4	-0.3922113543379279	0.0210382
NBPF15	-1.5641877052587407	0.00330751
RP11-666A1.5	0.051871180541585855	1.0
RP11-666A1.7	0.0	1.0
PPIAL4E	0.013563493247658044	1.0
NBPF16	-0.017399654005373525	0.78313
RP11-763B22.4	0.0	1.0
RP11-763B22.10	0.0	1.0
PPIAL4F	0.0	1.0
RP11-763B22.6	0.0191292768014818	1.0
RP11-763B22.9	-0.01833356216879671	1.0
DRD5P2	0.10591433017145638	1.0
RP11-14N7.2	-3.744580737531555	0.000121354
RP11-744H18.1	0.0029668367496402015	1.0
PFN1P12	0.0	1.0
RP11-403I13.5	-0.00809781512966641	1.0
RP11-403I13.4	-0.0908479648442574	1.0
RP11-403I13.10	0.0	1.0
RP11-403I13.7	-0.7711261563849022	0.00650496
RP11-403I13.8	-0.9472787128811808	0.000121354
CR812485.1	0.0	1.0
FCGR1C	0.0	1.0
RP5-998N21.7	-0.045757706511369775	1.0
RP11-277L2.6	0.0	1.0
PPIAL4C	0.0	1.0
RP11-277L2.4,RP11-353N4.6,RP11-353N4.7,RP11-353N4.8	-0.07553193841223091	1.0
RP11-353N4.2	-0.05420071404680477	1.0
RP11-353N4.3	0.0	1.0
AL358813.2	-0.5643731214622285	0.11361
AL358813.1	-0.11872955604998978	1.0
FCGR1A	0.0	1.0
HIST2H4A	0.09429546776320295	1.0
HIST2H2BD	-0.05818188698126271	0.686619
RP11-196G18.24	0.7896330651337288	0.0183572
HIST2H2AA4	0.0	1.0
HIST2H3A	0.0	1.0
HIST2H2AC	0.5692771668194707	0.221511
BOLA1	0.905782253425474	0.000121354
RP11-458I7.1	-0.006879065511461116	1.0
VPS45	0.35133911002000356	0.0915634
PLEKHO1	-0.18483511429440672	0.275119
RN7SL480P	0.0	1.0
RNU2-17P	-0.2823733772306155	1.0
CA14	0.14919959510006964	0.0905983
C1orf54	-3.3602016676888025	0.000121354
C1orf51	1.327369223157487	0.000121354
MRPS21	-0.3701074676455017	0.010173
PRPF3	-0.018716363268276935	0.915423
RPRD2	0.7769937749641953	0.000121354
TARS2	0.4837303689612274	0.0141505
ECM1	-6.626241221190671	0.000121354
LINC00568	-0.23246212575017305	0.0634892
ADAMTSL4,AL356356.1	-3.2948276034835797	0.000121354
RNU6-1042P	0.0	1.0
RP11-363I22.3	0.0	1.0
UBE2D3P3	-0.17736566774236812	0.384149
RP11-235D19.3	0.09421309465983148	1.0
SETDB1	0.7258785128319992	0.0396419
RP11-316M1.12	-1.226052860787758	0.000121354
RP11-316M1.3	0.15708270703811544	0.703842
ANXA9	0.5395725145422593	0.000121354
PRUNE	1.6138204684624016	0.000121354
BNIPL	0.6364966294789428	0.00148166
